,student,course
2141,428,133
2142,428,299
2143,428,2
2144,428,156
2145,429,141
2146,429,55
2147,429,273
2148,429,223
2149,429,85
2150,430,138
2151,430,35
2152,430,261
2153,430,151
2154,430,139
2155,431,90
2156,431,211
2157,431,97
2158,431,43
2159,431,129
2160,432,275
2161,432,103
2162,432,279
2163,432,128
2164,432,193
2165,433,119
2166,433,108
2167,433,261
2168,433,295
2169,433,98
2170,434,186
2171,434,95
2172,434,82
2173,434,207
2174,434,83
2175,435,199
2176,435,15
2177,435,149
2178,435,144
2179,435,223
2180,436,209
2181,436,279
2182,436,298
2183,436,159
2184,436,250
2185,437,151
2186,437,43
2187,437,102
2188,437,89
2189,437,262
2190,438,189
2191,438,118
2192,438,133
2193,438,29
2194,438,266
2195,439,148
2196,439,109
2197,439,2
2198,439,157
2199,439,45
2200,440,179
2201,440,145
2202,440,223
2203,440,141
2204,440,186
2205,441,111
2206,441,191
2207,441,231
2208,441,6
2209,441,58
2210,442,289
2211,442,150
2212,442,136
2213,442,160
2214,442,117
2215,443,190
2216,443,285
2217,443,70
2218,443,83
2219,443,172
2220,444,217
2221,444,271
2222,444,161
2223,444,151
2224,444,287
2225,445,182
2226,445,129
2227,445,1
2228,445,97
2229,445,162
2230,446,139
2231,446,134
2232,446,98
2233,446,221
2234,446,240
2235,447,176
2236,447,251
2237,447,87
2238,447,171
2239,447,107
2240,448,138
2241,448,231
2242,448,71
2243,448,213
2244,448,292
2245,449,242
2246,449,129
2247,449,239
2248,449,241
2249,449,215
2250,450,196
2251,450,263
2252,450,266
2253,450,249
2254,450,140
2255,451,82
2256,451,86
2257,451,26
2258,451,177
2259,451,216
2260,452,28
2261,452,96
2262,452,20
2263,452,13
2264,452,233
2265,453,176
2266,453,172
2267,453,11
2268,453,87
2269,453,58
2270,454,117
2271,454,296
2272,454,110
2273,454,86
2274,454,137
2275,455,70
2276,455,145
2277,455,21
2278,455,27
2279,455,104
2280,456,148
2281,456,89
2282,456,161
2283,456,105
2284,456,129
2285,457,144
2286,457,153
2287,457,250
2288,457,287
2289,457,80
2290,458,220
2291,458,224
2292,458,245
2293,458,230
2294,458,279
2295,459,129
2296,459,98
2297,459,6
2298,459,92
2299,459,0
2300,460,41
2301,460,287
2302,460,134
2303,460,268
2304,460,142
2305,461,42
2306,461,47
2307,461,187
2308,461,250
2309,461,293
2310,462,242
2311,462,72
2312,462,213
2313,462,288
2314,462,153
2315,463,38
2316,463,266
2317,463,115
2318,463,127
2319,463,235
2320,464,252
2321,464,53
2322,464,183
2323,464,217
2324,464,267
2325,465,279
2326,465,216
2327,465,52
2328,465,256
2329,465,105
2330,466,185
2331,466,29
2332,466,180
2333,466,77
2334,466,186
2335,467,231
2336,467,76
2337,467,256
2338,467,185
2339,467,127
2340,468,101
2341,468,107
2342,468,92
2343,468,88
2344,468,201
2345,469,152
2346,469,63
2347,469,241
2348,469,194
2349,469,151
2350,470,7
2351,470,294
2352,470,18
2353,470,130
2354,470,37
2355,471,220
2356,471,261
2357,471,180
2358,471,128
2359,471,12
2360,472,156
2361,472,181
2362,472,255
2363,472,1
2364,472,82
2365,473,67
2366,473,143
2367,473,104
2368,473,154
2369,473,267
2370,474,152
2371,474,256
2372,474,39
2373,474,135
2374,474,6
2375,475,145
2376,475,219
2377,475,169
2378,475,202
2379,475,171
2380,476,75
2381,476,89
2382,476,268
2383,476,182
2384,476,249
2385,477,204
2386,477,279
2387,477,282
2388,477,206
2389,477,215
2390,478,175
2391,478,134
2392,478,243
2393,478,132
2394,478,19
2395,479,146
2396,479,205
2397,479,110
2398,479,191
2399,479,171
2400,480,185
2401,480,237
2402,480,197
2403,480,266
2404,480,45
2405,481,152
2406,481,251
2407,481,77
2408,481,247
2409,481,93
2410,482,138
2411,482,231
2412,482,264
2413,482,108
2414,482,33
2415,483,19
2416,483,160
2417,483,63
2418,483,192
2419,483,5
2420,484,285
2421,484,163
2422,484,239
2423,484,167
2424,484,144
2425,485,112
2426,485,260
2427,485,12
2428,485,243
2429,485,141
2430,486,159
2431,486,281
2432,486,294
2433,486,201
2434,486,168
2435,487,15
2436,487,6
2437,487,198
2438,487,127
2439,487,284
2440,488,165
2441,488,52
2442,488,270
2443,488,217
2444,488,0
2445,489,117
2446,489,227
2447,489,77
2448,489,61
2449,489,138
2450,490,167
2451,490,56
2452,490,137
2453,490,261
2454,490,122
2455,491,278
2456,491,286
2457,491,175
2458,491,220
2459,491,134
2460,492,253
2461,492,141
2462,492,31
2463,492,21
2464,492,168
2465,493,42
2466,493,82
2467,493,292
2468,493,233
2469,493,236
2470,494,56
2471,494,221
2472,494,44
2473,494,128
2474,494,277
2475,495,264
2476,495,75
2477,495,81
2478,495,233
2479,495,283
2480,496,281
2481,496,298
2482,496,137
2483,496,229
2484,496,141
2485,497,94
2486,497,271
2487,497,290
2488,497,10
2489,497,279
2490,498,264
2491,498,24
2492,498,88
2493,498,171
2494,498,166
2495,499,86
2496,499,215
2497,499,109
2498,499,276
2499,499,133
2500,500,229
2501,500,76
2502,500,216
2503,500,97
2504,500,231
2505,501,1
2506,501,151
2507,501,282
2508,501,165
2509,501,28
2510,502,96
2511,502,83
2512,502,44
2513,502,278
2514,502,53
2515,503,49
2516,503,178
2517,503,264
2518,503,6
2519,503,237
2520,504,229
2521,504,114
2522,504,132
2523,504,18
2524,504,294
2525,505,250
2526,505,203
2527,505,120
2528,505,84
2529,505,22
2530,506,205
2531,506,242
2532,506,257
2533,506,50
2534,506,69
2535,507,44
2536,507,55
2537,507,208
2538,507,73
2539,507,184
2540,508,25
2541,508,158
2542,508,39
2543,508,1
2544,508,117
2545,509,42
2546,509,267
2547,509,102
2548,509,283
2549,509,176
2550,510,191
2551,510,280
2552,510,123
2553,510,36
2554,510,52
2555,511,7
2556,511,129
2557,511,174
2558,511,126
2559,511,198
2560,512,62
2561,512,223
2562,512,74
2563,512,251
2564,512,81
2565,513,297
2566,513,86
2567,513,292
2568,513,282
2569,513,100
2570,514,102
2571,514,270
2572,514,128
2573,514,197
2574,514,160
2575,515,137
2576,515,93
2577,515,112
2578,515,297
2579,515,99
2580,516,67
2581,516,130
2582,516,107
2583,516,68
2584,516,281
2585,517,234
2586,517,156
2587,517,214
2588,517,47
2589,517,122
2590,518,107
2591,518,45
2592,518,191
2593,518,101
2594,518,68
2595,519,182
2596,519,173
2597,519,200
2598,519,36
2599,519,209
2600,520,282
2601,520,179
2602,520,249
2603,520,2
2604,520,194
2605,521,146
2606,521,116
2607,521,230
2608,521,225
2609,521,0
2610,522,257
2611,522,146
2612,522,252
2613,522,166
2614,522,172
2615,523,205
2616,523,194
2617,523,250
2618,523,5
2619,523,269
2620,524,127
2621,524,154
2622,524,80
2623,524,25
2624,524,34
2625,525,247
2626,525,287
2627,525,36
2628,525,146
2629,525,69
2630,526,257
2631,526,158
2632,526,285
2633,526,32
2634,526,93
2635,527,248
2636,527,257
2637,527,224
2638,527,137
2639,527,0
2640,528,31
2641,528,262
2642,528,164
2643,528,71
2644,528,131
2645,529,161
2646,529,279
2647,529,158
2648,529,219
2649,529,19
2650,530,151
2651,530,208
2652,530,258
2653,530,10
2654,530,40
2655,531,7
2656,531,63
2657,531,253
2658,531,86
2659,531,74
2660,532,18
2661,532,225
2662,532,121
2663,532,191
2664,532,269
2665,533,122
2666,533,81
2667,533,82
2668,533,285
2669,533,59
2670,534,54
2671,534,292
2672,534,11
2673,534,168
2674,534,158
2675,535,191
2676,535,131
2677,535,68
2678,535,8
2679,535,1
2680,536,9
2681,536,212
2682,536,33
2683,536,62
2684,536,179
2685,537,229
2686,537,78
2687,537,190
2688,537,195
2689,537,72
2690,538,36
2691,538,136
2692,538,178
2693,538,297
2694,538,281
2695,539,146
2696,539,2
2697,539,253
2698,539,148
2699,539,182
2700,540,119
2701,540,59
2702,540,9
2703,540,276
2704,540,251
2705,541,170
2706,541,249
2707,541,55
2708,541,113
2709,541,68
2710,542,169
2711,542,135
2712,542,186
2713,542,165
2714,542,209
2715,543,285
2716,543,192
2717,543,159
2718,543,210
2719,543,264
2720,544,203
2721,544,52
2722,544,7
2723,544,256
2724,544,114
2725,545,105
2726,545,84
2727,545,33
2728,545,69
2729,545,259
2730,546,44
2731,546,51
2732,546,96
2733,546,143
2734,546,112
2735,547,118
2736,547,227
2737,547,158
2738,547,195
2739,547,75
2740,548,291
2741,548,26
2742,548,237
2743,548,215
2744,548,260
2745,549,52
2746,549,259
2747,549,217
2748,549,288
2749,549,83
2750,550,294
2751,550,202
2752,550,93
2753,550,4
2754,550,99
2755,551,79
2756,551,44
2757,551,144
2758,551,116
2759,551,81
2760,552,283
2761,552,155
2762,552,194
2763,552,112
2764,552,169
2765,553,143
2766,553,67
2767,553,263
2768,553,157
2769,553,243
2770,554,120
2771,554,55
2772,554,197
2773,554,272
2774,554,67
2775,555,54
2776,555,80
2777,555,33
2778,555,143
2779,555,282
2780,556,219
2781,556,29
2782,556,200
2783,556,118
2784,556,251
2785,557,121
2786,557,210
2787,557,28
2788,557,269
2789,557,85
2790,558,299
2791,558,154
2792,558,232
2793,558,274
2794,558,65
2795,559,254
2796,559,203
2797,559,162
2798,559,275
2799,559,250
2800,560,231
2801,560,151
2802,560,35
2803,560,262
2804,560,244
2805,561,224
2806,561,263
2807,561,118
2808,561,86
2809,561,182
2810,562,52
2811,562,110
2812,562,169
2813,562,48
2814,562,257
2815,563,273
2816,563,258
2817,563,145
2818,563,70
2819,563,80
2820,564,44
2821,564,216
2822,564,132
2823,564,248
2824,564,36
2825,565,5
2826,565,46
2827,565,28
2828,565,150
2829,565,45
2830,566,253
2831,566,135
2832,566,13
2833,566,282
2834,566,157
2835,567,20
2836,567,71
2837,567,136
2838,567,266
2839,567,102
2840,568,149
2841,568,7
2842,568,155
2843,568,217
2844,568,65
2845,569,233
2846,569,159
2847,569,293
2848,569,4
2849,569,42
2850,570,44
2851,570,35
2852,570,171
2853,570,2
2854,570,268
2855,571,55
2856,571,121
2857,571,23
2858,571,218
2859,571,91
2860,572,272
2861,572,226
2862,572,246
2863,572,88
2864,572,148
2865,573,289
2866,573,266
2867,573,77
2868,573,284
2869,573,103
2870,574,114
2871,574,125
2872,574,222
2873,574,124
2874,574,77
2875,575,51
2876,575,207
2877,575,93
2878,575,120
2879,575,294
2880,576,274
2881,576,137
2882,576,256
2883,576,114
2884,576,215
2885,577,116
2886,577,108
2887,577,212
2888,577,161
2889,577,156
2890,578,93
2891,578,264
2892,578,263
2893,578,228
2894,578,232
2895,579,244
2896,579,239
2897,579,251
2898,579,95
2899,579,8
2900,580,187
2901,580,111
2902,580,27
2903,580,37
2904,580,283
2905,581,257
2906,581,215
2907,581,70
2908,581,204
2909,581,199
2910,582,209
2911,582,111
2912,582,226
2913,582,138
2914,582,108
2915,583,7
2916,583,99
2917,583,95
2918,583,20
2919,583,143
2920,584,56
2921,584,185
2922,584,105
2923,584,78
2924,584,288
2925,585,38
2926,585,104
2927,585,158
2928,585,98
2929,585,207
2930,586,42
2931,586,61
2932,586,289
2933,586,1
2934,586,105
2935,587,43
2936,587,129
2937,587,92
2938,587,5
2939,587,35
2940,588,34
2941,588,145
2942,588,295
2943,588,165
2944,588,90
2945,589,19
2946,589,63
2947,589,261
2948,589,127
2949,589,34
2950,590,141
2951,590,284
2952,590,219
2953,590,68
2954,590,250
2955,591,152
2956,591,92
2957,591,207
2958,591,71
2959,591,288
2960,592,64
2961,592,191
2962,592,95
2963,592,277
2964,592,234
2965,593,17
2966,593,281
2967,593,27
2968,593,60
2969,593,252
2970,594,105
2971,594,235
2972,594,4
2973,594,125
2974,594,6
2975,595,187
2976,595,150
2977,595,17
2978,595,206
2979,595,90
2980,596,162
2981,596,115
2982,596,158
2983,596,273
2984,596,211
2985,597,132
2986,597,206
2987,597,11
2988,597,7
2989,597,143
2990,598,53
2991,598,137
2992,598,294
2993,598,198
2994,598,60
2995,599,68
2996,599,202
2997,599,86
2998,599,93
2999,599,170
3000,600,153
3001,600,216
3002,600,156
3003,600,90
3004,600,18
3005,601,71
3006,601,220
3007,601,102
3008,601,121
3009,601,244
3010,602,257
3011,602,73
3012,602,269
3013,602,33
3014,602,276
3015,603,70
3016,603,258
3017,603,13
3018,603,233
3019,603,50
3020,604,60
3021,604,204
3022,604,10
3023,604,14
3024,604,167
3025,605,20
3026,605,159
3027,605,289
3028,605,152
3029,605,107
3030,606,127
3031,606,230
3032,606,229
3033,606,120
3034,606,109
3035,607,172
3036,607,238
3037,607,144
3038,607,165
3039,607,2
3040,608,84
3041,608,35
3042,608,188
3043,608,197
3044,608,114
3045,609,44
3046,609,257
3047,609,155
3048,609,273
3049,609,57
3050,610,240
3051,610,22
3052,610,215
3053,610,204
3054,610,68
3055,611,262
3056,611,231
3057,611,171
3058,611,37
3059,611,170
3060,612,154
3061,612,190
3062,612,289
3063,612,234
3064,612,209
3065,613,222
3066,613,181
3067,613,144
3068,613,106
3069,613,239
3070,614,241
3071,614,127
3072,614,285
3073,614,198
3074,614,3
3075,615,175
3076,615,259
3077,615,267
3078,615,130
3079,615,114
3080,616,261
3081,616,38
3082,616,109
3083,616,232
3084,616,149
3085,617,225
3086,617,277
3087,617,100
3088,617,185
3089,617,260
3090,618,287
3091,618,96
3092,618,127
3093,618,136
3094,618,112
3095,619,81
3096,619,157
3097,619,255
3098,619,42
3099,619,192
3100,620,27
3101,620,31
3102,620,148
3103,620,207
3104,620,146
3105,621,197
3106,621,137
3107,621,185
3108,621,162
3109,621,123
3110,622,21
3111,622,194
3112,622,104
3113,622,152
3114,622,179
3115,623,108
3116,623,210
3117,623,91
3118,623,149
3119,623,175
3120,624,45
3121,624,122
3122,624,89
3123,624,82
3124,624,150
3125,625,128
3126,625,102
3127,625,247
3128,625,170
3129,625,48
3130,626,4
3131,626,132
3132,626,45
3133,626,57
3134,626,221
3135,627,230
3136,627,174
3137,627,218
3138,627,38
3139,627,189
3140,628,241
3141,628,64
3142,628,81
3143,628,80
3144,628,267
3145,629,1
3146,629,201
3147,629,117
3148,629,154
3149,629,256
3150,630,7
3151,630,212
3152,630,237
3153,630,259
3154,630,275
3155,631,241
3156,631,117
3157,631,282
3158,631,74
3159,631,12
3160,632,227
3161,632,279
3162,632,84
3163,632,2
3164,632,21
3165,633,116
3166,633,290
3167,633,256
3168,633,192
3169,633,196
3170,634,148
3171,634,229
3172,634,95
3173,634,211
3174,634,115
3175,635,20
3176,635,166
3177,635,19
3178,635,212
3179,635,6
3180,636,157
3181,636,187
3182,636,295
3183,636,234
3184,636,27
3185,637,111
3186,637,12
3187,637,119
3188,637,222
3189,637,147
3190,638,165
3191,638,19
3192,638,238
3193,638,110
3194,638,82
3195,639,205
3196,639,168
3197,639,203
3198,639,187
3199,639,247
3200,640,209
3201,640,152
3202,640,85
3203,640,88
3204,640,59
3205,641,140
3206,641,48
3207,641,8
3208,641,289
3209,641,285
3210,642,136
3211,642,111
3212,642,187
3213,642,204
3214,642,108
3215,643,153
3216,643,80
3217,643,149
3218,643,282
3219,643,27
3220,644,291
3221,644,187
3222,644,166
3223,644,72
3224,644,22
3225,645,294
3226,645,139
3227,645,253
3228,645,152
3229,645,244
3230,646,57
3231,646,298
3232,646,171
3233,646,31
3234,646,111
3235,647,156
3236,647,183
3237,647,274
3238,647,35
3239,647,58
3240,648,42
3241,648,262
3242,648,8
3243,648,174
3244,648,170
3245,649,117
3246,649,41
3247,649,154
3248,649,218
3249,649,18
3250,650,13
3251,650,178
3252,650,182
3253,650,161
3254,650,131
3255,651,10
3256,651,119
3257,651,95
3258,651,44
3259,651,54
3260,652,88
3261,652,105
3262,652,263
3263,652,224
3264,652,50
3265,653,118
3266,653,133
3267,653,99
3268,653,228
3269,653,109
3270,654,101
3271,654,67
3272,654,198
3273,654,216
3274,654,171
3275,655,1
3276,655,279
3277,655,195
3278,655,174
3279,655,106
3280,656,153
3281,656,66
3282,656,189
3283,656,248
3284,656,53
3285,657,272
3286,657,137
3287,657,229
3288,657,170
3289,657,97
3290,658,218
3291,658,223
3292,658,199
3293,658,216
3294,658,18
3295,659,14
3296,659,61
3297,659,106
3298,659,159
3299,659,252
3300,660,192
3301,660,164
3302,660,202
3303,660,195
3304,660,34
3305,661,250
3306,661,241
3307,661,69
3308,661,76
3309,661,267
3310,662,231
3311,662,89
3312,662,155
3313,662,65
3314,662,292
3315,663,223
3316,663,104
3317,663,43
3318,663,52
3319,663,44
3320,664,297
3321,664,217
3322,664,277
3323,664,265
3324,664,153
3325,665,230
3326,665,189
3327,665,142
3328,665,139
3329,665,55
3330,666,254
3331,666,283
3332,666,249
3333,666,22
3334,666,98
3335,667,263
3336,667,109
3337,667,60
3338,667,265
3339,667,186
3340,668,30
3341,668,224
3342,668,212
3343,668,187
3344,668,143
3345,669,51
3346,669,87
3347,669,224
3348,669,62
3349,669,90
3350,670,52
3351,670,142
3352,670,26
3353,670,270
3354,670,127
3355,671,114
3356,671,16
3357,671,156
3358,671,260
3359,671,79
3360,672,82
3361,672,105
3362,672,115
3363,672,227
3364,672,179
3365,673,137
3366,673,30
3367,673,50
3368,673,245
3369,673,42
3370,674,233
3371,674,265
3372,674,278
3373,674,235
3374,674,294
3375,675,125
3376,675,139
3377,675,159
3378,675,92
3379,675,131
3380,676,39
3381,676,293
3382,676,269
3383,676,47
3384,676,20
3385,677,258
3386,677,235
3387,677,224
3388,677,146
3389,677,130
3390,678,281
3391,678,18
3392,678,217
3393,678,288
3394,678,241
3395,679,99
3396,679,76
3397,679,140
3398,679,168
3399,679,57
3400,680,96
3401,680,187
3402,680,29
3403,680,18
3404,680,95
3405,681,161
3406,681,50
3407,681,205
3408,681,288
3409,681,85
3410,682,289
3411,682,127
3412,682,253
3413,682,281
3414,682,87
3415,683,210
3416,683,274
3417,683,96
3418,683,49
3419,683,211
3420,684,217
3421,684,165
3422,684,293
3423,684,280
3424,684,5
3425,685,212
3426,685,129
3427,685,132
3428,685,277
3429,685,186
3430,686,237
3431,686,228
3432,686,124
3433,686,299
3434,686,31
3435,687,118
3436,687,133
3437,687,0
3438,687,106
3439,687,151
3440,688,87
3441,688,135
3442,688,39
3443,688,20
3444,688,213
3445,689,61
3446,689,232
3447,689,181
3448,689,72
3449,689,103
3450,690,146
3451,690,85
3452,690,211
3453,690,155
3454,690,260
3455,691,297
3456,691,86
3457,691,276
3458,691,290
3459,691,228
3460,692,58
3461,692,175
3462,692,122
3463,692,184
3464,692,126
3465,693,240
3466,693,51
3467,693,7
3468,693,112
3469,693,43
3470,694,205
3471,694,4
3472,694,134
3473,694,183
3474,694,38
3475,695,212
3476,695,273
3477,695,197
3478,695,204
3479,695,49
3480,696,209
3481,696,288
3482,696,39
3483,696,41
3484,696,96
3485,697,5
3486,697,264
3487,697,57
3488,697,121
3489,697,92
3490,698,270
3491,698,49
3492,698,123
3493,698,0
3494,698,27
3495,699,206
3496,699,4
3497,699,236
3498,699,45
3499,699,151
3500,700,134
3501,700,140
3502,700,233
3503,700,241
3504,700,285
3505,701,109
3506,701,103
3507,701,86
3508,701,64
3509,701,182
3510,702,189
3511,702,127
3512,702,266
3513,702,96
3514,702,78
3515,703,224
3516,703,83
3517,703,64
3518,703,26
3519,703,190
3520,704,270
3521,704,58
3522,704,283
3523,704,46
3524,704,128
3525,705,216
3526,705,35
3527,705,13
3528,705,66
3529,705,287
3530,706,219
3531,706,60
3532,706,179
3533,706,113
3534,706,149
3535,707,24
3536,707,256
3537,707,161
3538,707,118
3539,707,64
3540,708,46
3541,708,101
3542,708,82
3543,708,35
3544,708,196
3545,709,125
3546,709,84
3547,709,200
3548,709,90
3549,709,232
3550,710,233
3551,710,13
3552,710,198
3553,710,257
3554,710,264
3555,711,88
3556,711,124
3557,711,84
3558,711,293
3559,711,13
3560,712,236
3561,712,271
3562,712,282
3563,712,94
3564,712,203
3565,713,180
3566,713,239
3567,713,97
3568,713,190
3569,713,170
3570,714,258
3571,714,142
3572,714,232
3573,714,90
3574,714,71
3575,715,110
3576,715,158
3577,715,181
3578,715,16
3579,715,217
3580,716,153
3581,716,137
3582,716,71
3583,716,107
3584,716,96
3585,717,127
3586,717,264
3587,717,97
3588,717,84
3589,717,61
3590,718,193
3591,718,136
3592,718,161
3593,718,264
3594,718,253
3595,719,89
3596,719,16
3597,719,250
3598,719,92
3599,719,103
3600,720,270
3601,720,186
3602,720,261
3603,720,231
3604,720,43
3605,721,54
3606,721,154
3607,721,38
3608,721,211
3609,721,66
3610,722,218
3611,722,291
3612,722,163
3613,722,4
3614,722,283
3615,723,170
3616,723,155
3617,723,144
3618,723,42
3619,723,44
3620,724,261
3621,724,65
3622,724,275
3623,724,107
3624,724,81
3625,725,272
3626,725,182
3627,725,221
3628,725,118
3629,725,119
3630,726,41
3631,726,110
3632,726,276
3633,726,267
3634,726,146
3635,727,204
3636,727,149
3637,727,229
3638,727,284
3639,727,160
3640,728,114
3641,728,77
3642,728,290
3643,728,96
3644,728,261
3645,729,279
3646,729,140
3647,729,241
3648,729,254
3649,729,6
3650,730,110
3651,730,148
3652,730,163
3653,730,164
3654,730,166
3655,731,207
3656,731,185
3657,731,103
3658,731,295
3659,731,261
3660,732,19
3661,732,195
3662,732,132
3663,732,256
3664,732,52
3665,733,23
3666,733,104
3667,733,123
3668,733,147
3669,733,183
3670,734,207
3671,734,10
3672,734,237
3673,734,89
3674,734,35
3675,735,93
3676,735,28
3677,735,12
3678,735,158
3679,735,257
3680,736,197
3681,736,252
3682,736,155
3683,736,137
3684,736,181
3685,737,68
3686,737,75
3687,737,95
3688,737,192
3689,737,299
3690,738,151
3691,738,86
3692,738,68
