,student,major,course,semester
0,254,90,85,S1
0,255,370,367,S1
0,255,370,373,S1
0,255,370,370,S1
0,255,370,368,S1
0,255,370,374,S1
0,256,730,733,S1
0,256,730,730,S1
0,256,730,727,S1
0,256,730,732,S1
0,256,730,735,S1
0,257,240,241,S1
0,257,240,239,S1
0,257,240,237,S1
0,257,240,238,S1
0,257,240,235,S1
0,258,640,645,S1
0,258,640,639,S1
0,258,640,641,S1
0,258,640,635,S1
0,258,640,642,S1
0,259,470,472,S1
0,259,470,471,S1
0,259,470,474,S1
0,259,470,469,S1
0,259,470,468,S1
0,260,510,505,S1
0,260,510,515,S1
0,260,510,514,S1
0,260,510,512,S1
0,260,510,507,S1
0,261,270,267,S1
0,261,270,266,S1
0,261,270,265,S1
0,261,270,270,S1
0,261,270,273,S1
0,262,40,44,S1
0,262,40,36,S1
0,262,40,41,S1
0,262,40,38,S1
0,262,40,45,S1
0,263,10,13,S1
0,263,10,9,S1
0,263,10,5,S1
0,263,10,11,S1
0,263,10,14,S1
0,264,690,686,S1
0,264,690,693,S1
0,264,690,690,S1
0,264,690,694,S1
0,264,690,689,S1
0,265,940,944,S1
0,265,940,945,S1
0,265,940,936,S1
0,265,940,939,S1
0,265,940,941,S1
0,266,540,535,S1
0,266,540,537,S1
0,266,540,540,S1
0,266,540,545,S1
0,266,540,543,S1
0,267,630,634,S1
0,267,630,633,S1
0,267,630,632,S1
0,267,630,625,S1
0,267,630,627,S1
0,268,490,487,S1
0,268,490,492,S1
0,268,490,495,S1
0,268,490,493,S1
0,268,490,491,S1
0,269,670,666,S1
0,269,670,670,S1
0,269,670,665,S1
0,269,670,672,S1
0,269,670,674,S1
0,270,850,845,S1
0,270,850,854,S1
0,270,850,850,S1
0,270,850,848,S1
0,270,850,853,S1
0,271,610,611,S1
0,271,610,612,S1
0,271,610,613,S1
0,271,610,608,S1
0,271,610,605,S1
0,272,560,562,S1
0,272,560,556,S1
0,272,560,560,S1
0,272,560,555,S1
0,272,560,564,S1
0,273,80,80,S1
0,273,80,77,S1
0,273,80,84,S1
0,273,80,75,S1
0,273,80,81,S1
0,274,490,486,S1
0,274,490,490,S1
0,274,490,485,S1
0,274,490,491,S1
0,274,490,492,S1
0,275,700,700,S1
0,275,700,695,S1
0,275,700,697,S1
0,275,700,702,S1
0,275,700,704,S1
0,276,780,783,S1
0,276,780,776,S1
0,276,780,780,S1
0,276,780,785,S1
0,276,780,778,S1
0,277,450,446,S1
0,277,450,449,S1
0,277,450,455,S1
0,277,450,452,S1
0,277,450,451,S1
0,278,850,846,S1
0,278,850,855,S1
0,278,850,853,S1
0,278,850,848,S1
0,278,850,851,S1
0,279,230,227,S1
0,279,230,235,S1
0,279,230,230,S1
0,279,230,232,S1
0,279,230,229,S1
0,280,870,865,S1
0,280,870,867,S1
0,280,870,870,S1
0,280,870,868,S1
0,280,870,866,S1
0,281,210,207,S1
0,281,210,215,S1
0,281,210,208,S1
0,281,210,210,S1
0,281,210,206,S1
0,282,100,104,S1
0,282,100,100,S1
0,282,100,95,S1
0,282,100,105,S1
0,282,100,96,S1
0,283,60,64,S1
0,283,60,65,S1
0,283,60,55,S1
0,283,60,62,S1
0,283,60,59,S1
0,284,650,653,S1
0,284,650,655,S1
0,284,650,651,S1
0,284,650,648,S1
0,284,650,654,S1
0,285,130,125,S1
0,285,130,132,S1
0,285,130,128,S1
0,285,130,134,S1
0,285,130,127,S1
0,286,480,477,S1
0,286,480,482,S1
0,286,480,481,S1
0,286,480,480,S1
0,286,480,475,S1
0,287,260,258,S1
0,287,260,265,S1
0,287,260,264,S1
0,287,260,263,S1
0,287,260,257,S1
0,288,490,488,S1
0,288,490,493,S1
0,288,490,489,S1
0,288,490,495,S1
0,288,490,486,S1
0,289,640,635,S1
0,289,640,638,S1
0,289,640,643,S1
0,289,640,642,S1
0,289,640,637,S1
0,290,660,660,S1
0,290,660,656,S1
0,290,660,657,S1
0,290,660,661,S1
0,290,660,663,S1
0,291,600,604,S1
0,291,600,599,S1
0,291,600,602,S1
0,291,600,601,S1
0,291,600,605,S1
0,292,730,725,S1
0,292,730,729,S1
0,292,730,726,S1
0,292,730,734,S1
0,292,730,727,S1
0,293,800,800,S1
0,293,800,799,S1
0,293,800,804,S1
0,293,800,803,S1
0,293,800,802,S1
0,294,340,342,S1
0,294,340,345,S1
0,294,340,340,S1
0,294,340,339,S1
0,294,340,335,S1
0,295,40,38,S1
0,295,40,42,S1
0,295,40,44,S1
0,295,40,45,S1
0,295,40,39,S1
0,296,860,857,S1
0,296,860,863,S1
0,296,860,856,S1
0,296,860,859,S1
0,296,860,862,S1
0,297,470,470,S1
0,297,470,472,S1
0,297,470,469,S1
0,297,470,468,S1
0,297,470,473,S1
0,298,100,102,S1
0,298,100,100,S1
0,298,100,98,S1
0,298,100,105,S1
0,298,100,96,S1
0,299,260,261,S1
0,299,260,256,S1
0,299,260,257,S1
0,299,260,255,S1
0,299,260,263,S1
0,300,0,-5,S1
0,300,0,4,S1
0,300,0,-4,S1
0,300,0,-2,S1
0,300,0,2,S1
0,301,920,921,S1
0,301,920,919,S1
0,301,920,917,S1
0,301,920,922,S1
0,301,920,918,S1
0,302,930,925,S1
0,302,930,927,S1
0,302,930,930,S1
0,302,930,934,S1
0,302,930,928,S1
0,303,540,543,S1
0,303,540,540,S1
0,303,540,544,S1
0,303,540,545,S1
0,303,540,539,S1
0,304,790,789,S1
0,304,790,785,S1
0,304,790,792,S1
0,304,790,790,S1
0,304,790,793,S1
0,305,100,103,S1
0,305,100,104,S1
0,305,100,95,S1
0,305,100,102,S1
0,305,100,97,S1
0,306,870,865,S1
0,306,870,869,S1
0,306,870,875,S1
0,306,870,873,S1
0,306,870,874,S1
0,307,220,221,S1
0,307,220,224,S1
0,307,220,215,S1
0,307,220,217,S1
0,307,220,222,S1
0,308,390,391,S1
0,308,390,387,S1
0,308,390,385,S1
0,308,390,389,S1
0,308,390,393,S1
0,309,640,642,S1
0,309,640,637,S1
0,309,640,639,S1
0,309,640,636,S1
0,309,640,638,S1
0,310,360,362,S1
0,310,360,356,S1
0,310,360,360,S1
0,310,360,361,S1
0,310,360,365,S1
0,311,760,759,S1
0,311,760,757,S1
0,311,760,758,S1
0,311,760,765,S1
0,311,760,760,S1
0,312,880,885,S1
0,312,880,876,S1
0,312,880,881,S1
0,312,880,884,S1
0,312,880,875,S1
0,313,240,236,S1
0,313,240,239,S1
0,313,240,244,S1
0,313,240,237,S1
0,313,240,235,S1
0,314,880,884,S1
0,314,880,875,S1
0,314,880,877,S1
0,314,880,885,S1
0,314,880,878,S1
0,315,400,401,S1
0,315,400,403,S1
0,315,400,398,S1
0,315,400,397,S1
0,315,400,402,S1
0,316,910,906,S1
0,316,910,908,S1
0,316,910,910,S1
0,316,910,915,S1
0,316,910,912,S1
0,317,230,230,S1
0,317,230,229,S1
0,317,230,228,S1
0,317,230,226,S1
0,317,230,231,S1
0,318,600,605,S1
0,318,600,596,S1
0,318,600,595,S1
0,318,600,600,S1
0,318,600,599,S1
0,319,140,144,S1
0,319,140,138,S1
0,319,140,141,S1
0,319,140,137,S1
0,319,140,135,S1
0,320,490,491,S1
0,320,490,485,S1
0,320,490,493,S1
0,320,490,494,S1
0,320,490,490,S1
0,321,910,908,S1
0,321,910,905,S1
0,321,910,914,S1
0,321,910,915,S1
0,321,910,909,S1
0,322,380,377,S1
0,322,380,383,S1
0,322,380,376,S1
0,322,380,379,S1
0,322,380,380,S1
0,323,290,290,S1
0,323,290,287,S1
0,323,290,291,S1
0,323,290,286,S1
0,323,290,294,S1
0,324,840,844,S1
0,324,840,835,S1
0,324,840,838,S1
0,324,840,842,S1
0,324,840,839,S1
0,325,470,467,S1
0,325,470,466,S1
0,325,470,474,S1
0,325,470,471,S1
0,325,470,472,S1
0,326,780,780,S1
0,326,780,778,S1
0,326,780,781,S1
0,326,780,779,S1
0,326,780,784,S1
0,327,470,469,S1
0,327,470,475,S1
0,327,470,468,S1
0,327,470,465,S1
0,327,470,470,S1
0,328,340,339,S1
0,328,340,344,S1
0,328,340,338,S1
0,328,340,345,S1
0,328,340,336,S1
0,329,200,204,S1
0,329,200,201,S1
0,329,200,202,S1
0,329,200,203,S1
0,329,200,195,S1
0,330,150,149,S1
0,330,150,148,S1
0,330,150,151,S1
0,330,150,145,S1
0,330,150,150,S1
0,331,120,123,S1
0,331,120,120,S1
0,331,120,121,S1
0,331,120,117,S1
0,331,120,122,S1
0,332,730,727,S1
0,332,730,731,S1
0,332,730,734,S1
0,332,730,735,S1
0,332,730,725,S1
0,333,950,953,S1
0,333,950,947,S1
0,333,950,955,S1
0,333,950,950,S1
0,333,950,949,S1
0,334,580,576,S1
0,334,580,582,S1
0,334,580,583,S1
0,334,580,584,S1
0,334,580,578,S1
0,335,800,798,S1
0,335,800,805,S1
0,335,800,796,S1
0,335,800,795,S1
0,335,800,804,S1
0,336,960,957,S1
0,336,960,965,S1
0,336,960,956,S1
0,336,960,962,S1
0,336,960,963,S1
0,337,950,945,S1
0,337,950,955,S1
0,337,950,948,S1
0,337,950,949,S1
0,337,950,951,S1
0,338,240,240,S1
0,338,240,238,S1
0,338,240,243,S1
0,338,240,237,S1
0,338,240,239,S1
0,339,410,406,S1
0,339,410,411,S1
0,339,410,410,S1
0,339,410,409,S1
0,339,410,409,S1
0,340,530,535,S1
0,340,530,527,S1
0,340,530,529,S1
0,340,530,532,S1
0,340,530,533,S1
0,341,200,199,S1
0,341,200,204,S1
0,341,200,195,S1
0,341,200,198,S1
0,341,200,205,S1
0,342,670,669,S1
0,342,670,666,S1
0,342,670,673,S1
0,342,670,672,S1
0,342,670,674,S1
0,343,250,246,S1
0,343,250,247,S1
0,343,250,253,S1
0,343,250,252,S1
0,343,250,255,S1
0,344,90,91,S1
0,344,90,93,S1
0,344,90,87,S1
0,344,90,94,S1
0,344,90,89,S1
0,345,180,183,S1
0,345,180,175,S1
0,345,180,182,S1
0,345,180,179,S1
0,345,180,180,S1
0,346,820,817,S1
0,346,820,825,S1
0,346,820,821,S1
0,346,820,822,S1
0,346,820,818,S1
0,347,20,20,S1
0,347,20,15,S1
0,347,20,21,S1
0,347,20,25,S1
0,347,20,23,S1
0,348,80,77,S1
0,348,80,85,S1
0,348,80,79,S1
0,348,80,82,S1
0,348,80,76,S1
0,349,170,166,S1
0,349,170,171,S1
0,349,170,170,S1
0,349,170,175,S1
0,349,170,174,S1
0,350,960,961,S1
0,350,960,956,S1
0,350,960,959,S1
0,350,960,960,S1
0,350,960,955,S1
0,351,650,649,S1
0,351,650,654,S1
0,351,650,651,S1
0,351,650,646,S1
0,351,650,645,S1
0,352,440,436,S1
0,352,440,441,S1
0,352,440,444,S1
0,352,440,440,S1
0,352,440,438,S1
0,353,400,401,S1
0,353,400,399,S1
0,353,400,405,S1
0,353,400,395,S1
0,353,400,404,S1
0,354,880,885,S1
0,354,880,882,S1
0,354,880,880,S1
0,354,880,876,S1
0,354,880,879,S1
0,355,190,191,S1
0,355,190,193,S1
0,355,190,192,S1
0,355,190,185,S1
0,355,190,187,S1
0,356,70,66,S1
0,356,70,71,S1
0,356,70,68,S1
0,356,70,70,S1
0,356,70,72,S1
0,357,700,701,S1
0,357,700,699,S1
0,357,700,698,S1
0,357,700,697,S1
0,357,700,696,S1
0,358,720,725,S1
0,358,720,715,S1
0,358,720,721,S1
0,358,720,720,S1
0,358,720,722,S1
0,359,970,968,S1
0,359,970,971,S1
0,359,970,973,S1
0,359,970,972,S1
0,359,970,974,S1
0,360,770,773,S1
0,360,770,771,S1
0,360,770,766,S1
0,360,770,775,S1
0,360,770,768,S1
0,361,660,657,S1
0,361,660,664,S1
0,361,660,655,S1
0,361,660,658,S1
0,361,660,656,S1
0,362,60,57,S1
0,362,60,55,S1
0,362,60,56,S1
0,362,60,61,S1
0,362,60,63,S1
0,363,310,307,S1
0,363,310,308,S1
0,363,310,313,S1
0,363,310,311,S1
0,363,310,310,S1
0,364,370,371,S1
0,364,370,372,S1
0,364,370,375,S1
0,364,370,370,S1
0,364,370,374,S1
0,365,80,75,S1
0,365,80,77,S1
0,365,80,78,S1
0,365,80,81,S1
0,365,80,79,S1
0,366,50,49,S1
0,366,50,46,S1
0,366,50,45,S1
0,366,50,48,S1
0,366,50,51,S1
0,367,680,682,S1
0,367,680,677,S1
0,367,680,679,S1
0,367,680,678,S1
0,367,680,684,S1
0,368,510,513,S1
0,368,510,510,S1
0,368,510,508,S1
0,368,510,511,S1
0,368,510,514,S1
0,369,220,225,S1
0,369,220,223,S1
0,369,220,224,S1
0,369,220,219,S1
0,369,220,217,S1
0,370,910,911,S1
0,370,910,914,S1
0,370,910,908,S1
0,370,910,909,S1
0,370,910,907,S1
0,371,860,863,S1
0,371,860,857,S1
0,371,860,864,S1
0,371,860,855,S1
0,371,860,859,S1
0,372,60,58,S1
0,372,60,55,S1
0,372,60,61,S1
0,372,60,57,S1
0,372,60,56,S1
0,373,310,313,S1
0,373,310,308,S1
0,373,310,315,S1
0,373,310,305,S1
0,373,310,311,S1
0,374,590,589,S1
0,374,590,593,S1
0,374,590,592,S1
0,374,590,590,S1
0,374,590,587,S1
0,375,770,770,S1
0,375,770,775,S1
0,375,770,767,S1
0,375,770,771,S1
0,375,770,765,S1
0,376,900,904,S1
0,376,900,902,S1
0,376,900,896,S1
0,376,900,905,S1
0,376,900,899,S1
0,377,220,215,S1
0,377,220,223,S1
0,377,220,224,S1
0,377,220,219,S1
0,377,220,225,S1
0,378,240,239,S1
0,378,240,235,S1
0,378,240,244,S1
0,378,240,242,S1
0,378,240,243,S1
0,379,440,442,S1
0,379,440,443,S1
0,379,440,444,S1
0,379,440,437,S1
0,379,440,435,S1
0,380,170,166,S1
0,380,170,167,S1
0,380,170,174,S1
0,380,170,168,S1
0,380,170,169,S1
0,381,460,456,S1
0,381,460,459,S1
0,381,460,463,S1
0,381,460,462,S1
0,381,460,465,S1
0,382,580,576,S1
0,382,580,578,S1
0,382,580,581,S1
0,382,580,585,S1
0,382,580,577,S1
0,383,390,390,S1
0,383,390,394,S1
0,383,390,391,S1
0,383,390,395,S1
0,383,390,387,S1
0,384,870,874,S1
0,384,870,869,S1
0,384,870,865,S1
0,384,870,866,S1
0,384,870,867,S1
0,385,970,967,S1
0,385,970,966,S1
0,385,970,971,S1
0,385,970,969,S1
0,385,970,975,S1
0,386,570,570,S1
0,386,570,575,S1
0,386,570,572,S1
0,386,570,571,S1
0,386,570,567,S1
0,387,80,83,S1
0,387,80,75,S1
0,387,80,82,S1
0,387,80,77,S1
0,387,80,81,S1
0,388,250,252,S1
0,388,250,249,S1
0,388,250,254,S1
0,388,250,247,S1
0,388,250,253,S1
0,389,90,93,S1
0,389,90,89,S1
0,389,90,94,S1
0,389,90,86,S1
0,389,90,85,S1
0,390,50,45,S1
0,390,50,47,S1
0,390,50,50,S1
0,390,50,54,S1
0,390,50,49,S1
0,391,50,49,S1
0,391,50,53,S1
0,391,50,47,S1
0,391,50,55,S1
0,391,50,48,S1
0,392,830,830,S1
0,392,830,826,S1
0,392,830,825,S1
0,392,830,833,S1
0,392,830,834,S1
0,393,680,682,S1
0,393,680,685,S1
0,393,680,680,S1
0,393,680,677,S1
0,393,680,681,S1
0,394,470,465,S1
0,394,470,470,S1
0,394,470,475,S1
0,394,470,473,S1
0,394,470,466,S1
0,395,780,782,S1
0,395,780,784,S1
0,395,780,783,S1
0,395,780,775,S1
0,395,780,778,S1
0,396,100,104,S1
0,396,100,97,S1
0,396,100,103,S1
0,396,100,105,S1
0,396,100,98,S1
0,397,740,740,S1
0,397,740,737,S1
0,397,740,745,S1
0,397,740,736,S1
0,397,740,735,S1
0,398,890,885,S1
0,398,890,892,S1
0,398,890,891,S1
0,398,890,886,S1
0,398,890,890,S1
0,399,580,585,S1
0,399,580,578,S1
0,399,580,581,S1
0,399,580,582,S1
0,399,580,576,S1
0,400,570,568,S1
0,400,570,567,S1
0,400,570,575,S1
0,400,570,569,S1
0,400,570,565,S1
0,401,420,420,S1
0,401,420,419,S1
0,401,420,423,S1
0,401,420,422,S1
0,401,420,424,S1
0,402,870,868,S1
0,402,870,865,S1
0,402,870,872,S1
0,402,870,871,S1
0,402,870,870,S1
0,403,960,965,S1
0,403,960,963,S1
0,403,960,955,S1
0,403,960,964,S1
0,403,960,961,S1
0,404,670,669,S1
0,404,670,674,S1
0,404,670,673,S1
0,404,670,665,S1
0,404,670,675,S1
0,405,470,465,S1
0,405,470,474,S1
0,405,470,472,S1
0,405,470,468,S1
0,405,470,469,S1
0,406,180,184,S1
0,406,180,183,S1
0,406,180,180,S1
0,406,180,179,S1
0,406,180,177,S1
0,407,740,738,S1
0,407,740,740,S1
0,407,740,745,S1
0,407,740,735,S1
0,407,740,742,S1
0,408,990,989,S1
0,408,990,995,S1
0,408,990,991,S1
0,408,990,993,S1
0,408,990,988,S1
0,409,30,32,S1
0,409,30,29,S1
0,409,30,27,S1
0,409,30,26,S1
0,409,30,28,S1
0,410,310,306,S1
0,410,310,311,S1
0,410,310,312,S1
0,410,310,314,S1
0,410,310,309,S1
0,411,500,496,S1
0,411,500,503,S1
0,411,500,500,S1
0,411,500,504,S1
0,411,500,497,S1
0,412,880,879,S1
0,412,880,875,S1
0,412,880,884,S1
0,412,880,876,S1
0,412,880,877,S1
0,413,960,957,S1
0,413,960,965,S1
0,413,960,964,S1
0,413,960,956,S1
0,413,960,960,S1
0,414,0,-3,S1
0,414,0,-2,S1
0,414,0,5,S1
0,414,0,-1,S1
0,414,0,-4,S1
0,415,40,45,S1
0,415,40,44,S1
0,415,40,41,S1
0,415,40,37,S1
0,415,40,35,S1
0,416,680,676,S1
0,416,680,677,S1
0,416,680,678,S1
0,416,680,681,S1
0,416,680,684,S1
0,417,840,843,S1
0,417,840,845,S1
0,417,840,844,S1
0,417,840,838,S1
0,417,840,835,S1
0,418,530,529,S1
0,418,530,532,S1
0,418,530,525,S1
0,418,530,531,S1
0,418,530,535,S1
0,419,930,932,S1
0,419,930,931,S1
0,419,930,933,S1
0,419,930,934,S1
0,419,930,925,S1
0,420,530,534,S1
0,420,530,535,S1
0,420,530,525,S1
0,420,530,532,S1
0,420,530,527,S1
0,421,400,395,S1
0,421,400,405,S1
0,421,400,404,S1
0,421,400,397,S1
0,421,400,400,S1
0,422,940,939,S1
0,422,940,935,S1
0,422,940,936,S1
0,422,940,938,S1
0,422,940,941,S1
0,423,80,81,S1
0,423,80,79,S1
0,423,80,82,S1
0,423,80,77,S1
0,423,80,83,S1
0,424,10,12,S1
0,424,10,9,S1
0,424,10,8,S1
0,424,10,10,S1
0,424,10,15,S1
0,425,20,24,S1
0,425,20,23,S1
0,425,20,19,S1
0,425,20,25,S1
0,425,20,21,S1
0,426,380,375,S1
0,426,380,376,S1
0,426,380,378,S1
0,426,380,385,S1
0,426,380,384,S1
0,427,350,347,S1
0,427,350,354,S1
0,427,350,349,S1
0,427,350,351,S1
0,427,350,355,S1
0,428,220,225,S1
0,428,220,221,S1
0,428,220,220,S1
0,428,220,216,S1
0,428,220,215,S1
0,429,120,120,S1
0,429,120,119,S1
0,429,120,125,S1
0,429,120,121,S1
0,429,120,123,S1
0,430,650,653,S1
0,430,650,655,S1
0,430,650,648,S1
0,430,650,654,S1
0,430,650,649,S1
0,431,730,733,S1
0,431,730,729,S1
0,431,730,732,S1
0,431,730,726,S1
0,431,730,728,S1
0,432,790,795,S1
0,432,790,794,S1
0,432,790,789,S1
0,432,790,791,S1
0,432,790,792,S1
0,433,540,542,S1
0,433,540,541,S1
0,433,540,544,S1
0,433,540,543,S1
0,433,540,540,S1
0,434,30,30,S1
0,434,30,34,S1
0,434,30,28,S1
0,434,30,32,S1
0,434,30,35,S1
0,435,890,891,S1
0,435,890,886,S1
0,435,890,895,S1
0,435,890,885,S1
0,435,890,887,S1
0,436,890,886,S1
0,436,890,893,S1
0,436,890,888,S1
0,436,890,889,S1
0,436,890,885,S1
0,437,0,3,S1
0,437,0,-1,S1
0,437,0,-5,S1
0,437,0,-3,S1
0,437,0,4,S1
0,438,960,963,S1
0,438,960,965,S1
0,438,960,958,S1
0,438,960,962,S1
0,438,960,960,S1
0,439,700,697,S1
0,439,700,704,S1
0,439,700,696,S1
0,439,700,702,S1
0,439,700,699,S1
0,440,200,199,S1
0,440,200,195,S1
0,440,200,201,S1
0,440,200,200,S1
0,440,200,196,S1
0,441,930,932,S1
0,441,930,927,S1
0,441,930,929,S1
0,441,930,925,S1
0,441,930,934,S1
0,442,280,276,S1
0,442,280,282,S1
0,442,280,281,S1
0,442,280,275,S1
0,442,280,277,S1
0,443,280,283,S1
0,443,280,278,S1
0,443,280,285,S1
0,443,280,284,S1
0,443,280,276,S1
0,444,920,916,S1
0,444,920,921,S1
0,444,920,919,S1
0,444,920,925,S1
0,444,920,924,S1
0,445,740,736,S1
0,445,740,738,S1
0,445,740,735,S1
0,445,740,739,S1
0,445,740,745,S1
0,446,830,828,S1
0,446,830,835,S1
0,446,830,829,S1
0,446,830,831,S1
0,446,830,827,S1
0,447,880,879,S1
0,447,880,885,S1
0,447,880,883,S1
0,447,880,877,S1
0,447,880,875,S1
0,448,500,499,S1
0,448,500,502,S1
0,448,500,496,S1
0,448,500,503,S1
0,448,500,505,S1
0,449,170,174,S1
0,449,170,168,S1
0,449,170,169,S1
0,449,170,166,S1
0,449,170,170,S1
0,450,790,787,S1
0,450,790,793,S1
0,450,790,791,S1
0,450,790,790,S1
0,450,790,788,S1
0,451,410,405,S1
0,451,410,406,S1
0,451,410,408,S1
0,451,410,412,S1
0,451,410,410,S1
0,452,820,819,S1
0,452,820,815,S1
0,452,820,816,S1
0,452,820,822,S1
0,452,820,825,S1
0,453,830,829,S1
0,453,830,835,S1
0,453,830,834,S1
0,453,830,826,S1
0,453,830,831,S1
0,454,650,647,S1
0,454,650,649,S1
0,454,650,646,S1
0,454,650,648,S1
0,454,650,650,S1
0,455,920,919,S1
0,455,920,916,S1
0,455,920,923,S1
0,455,920,922,S1
0,455,920,915,S1
0,456,210,212,S1
0,456,210,211,S1
0,456,210,209,S1
0,456,210,215,S1
0,456,210,213,S1
0,457,100,102,S1
0,457,100,101,S1
0,457,100,99,S1
0,457,100,97,S1
0,457,100,98,S1
0,458,580,584,S1
0,458,580,576,S1
0,458,580,580,S1
0,458,580,581,S1
0,458,580,577,S1
0,459,130,129,S1
0,459,130,134,S1
0,459,130,127,S1
0,459,130,133,S1
0,459,130,135,S1
0,460,640,643,S1
0,460,640,636,S1
0,460,640,640,S1
0,460,640,645,S1
0,460,640,635,S1
0,461,250,253,S1
0,461,250,250,S1
0,461,250,249,S1
0,461,250,246,S1
0,461,250,245,S1
0,462,20,25,S1
0,462,20,20,S1
0,462,20,18,S1
0,462,20,22,S1
0,462,20,15,S1
0,463,960,957,S1
0,463,960,959,S1
0,463,960,956,S1
0,463,960,958,S1
0,463,960,962,S1
0,464,790,789,S1
0,464,790,785,S1
0,464,790,795,S1
0,464,790,791,S1
0,464,790,787,S1
0,465,760,762,S1
0,465,760,760,S1
0,465,760,763,S1
0,465,760,761,S1
0,465,760,758,S1
0,466,790,792,S1
0,466,790,794,S1
0,466,790,786,S1
0,466,790,795,S1
0,466,790,790,S1
0,467,810,813,S1
0,467,810,815,S1
0,467,810,811,S1
0,467,810,806,S1
0,467,810,814,S1
0,468,990,989,S1
0,468,990,987,S1
0,468,990,988,S1
0,468,990,995,S1
0,468,990,990,S1
0,469,610,605,S1
0,469,610,612,S1
0,469,610,609,S1
0,469,610,610,S1
0,469,610,606,S1
0,470,130,127,S1
0,470,130,132,S1
0,470,130,135,S1
0,470,130,130,S1
0,470,130,125,S1
0,471,660,661,S1
0,471,660,660,S1
0,471,660,658,S1
0,471,660,655,S1
0,471,660,656,S1
0,472,200,200,S1
0,472,200,205,S1
0,472,200,197,S1
0,472,200,196,S1
0,472,200,202,S1
0,473,670,671,S1
0,473,670,666,S1
0,473,670,665,S1
0,473,670,669,S1
0,473,670,673,S1
0,474,370,375,S1
0,474,370,365,S1
0,474,370,370,S1
0,474,370,366,S1
0,474,370,368,S1
0,475,710,706,S1
0,475,710,711,S1
0,475,710,715,S1
0,475,710,712,S1
0,475,710,708,S1
0,476,730,733,S1
0,476,730,726,S1
0,476,730,735,S1
0,476,730,730,S1
0,476,730,731,S1
0,477,810,805,S1
0,477,810,807,S1
0,477,810,813,S1
0,477,810,808,S1
0,477,810,812,S1
0,478,440,441,S1
0,478,440,436,S1
0,478,440,437,S1
0,478,440,435,S1
0,478,440,440,S1
0,479,60,59,S1
0,479,60,55,S1
0,479,60,56,S1
0,479,60,64,S1
0,479,60,58,S1
0,480,480,480,S1
0,480,480,476,S1
0,480,480,475,S1
0,480,480,483,S1
0,480,480,479,S1
0,481,480,481,S1
0,481,480,478,S1
0,481,480,477,S1
0,481,480,482,S1
0,481,480,483,S1
0,482,780,779,S1
0,482,780,784,S1
0,482,780,781,S1
0,482,780,776,S1
0,482,780,777,S1
0,483,810,814,S1
0,483,810,813,S1
0,483,810,811,S1
0,483,810,815,S1
0,483,810,805,S1
0,484,350,345,S1
0,484,350,346,S1
0,484,350,350,S1
0,484,350,354,S1
0,484,350,348,S1
0,485,140,144,S1
0,485,140,145,S1
0,485,140,135,S1
0,485,140,139,S1
0,485,140,141,S1
0,486,640,636,S1
0,486,640,644,S1
0,486,640,642,S1
0,486,640,640,S1
0,486,640,639,S1
0,487,600,597,S1
0,487,600,601,S1
0,487,600,595,S1
0,487,600,599,S1
0,487,600,602,S1
0,488,910,907,S1
0,488,910,910,S1
0,488,910,909,S1
0,488,910,908,S1
0,488,910,915,S1
0,489,660,658,S1
0,489,660,655,S1
0,489,660,664,S1
0,489,660,656,S1
0,489,660,662,S1
0,490,950,955,S1
0,490,950,948,S1
0,490,950,949,S1
0,490,950,945,S1
0,490,950,947,S1
0,491,760,762,S1
0,491,760,764,S1
0,491,760,760,S1
0,491,760,761,S1
0,491,760,759,S1
0,492,20,17,S1
0,492,20,25,S1
0,492,20,15,S1
0,492,20,24,S1
0,492,20,19,S1
0,493,750,746,S1
0,493,750,749,S1
0,493,750,750,S1
0,493,750,751,S1
0,493,750,753,S1
0,494,210,212,S1
0,494,210,211,S1
0,494,210,205,S1
0,494,210,215,S1
0,494,210,210,S1
0,495,550,551,S1
0,495,550,552,S1
0,495,550,548,S1
0,495,550,553,S1
0,495,550,550,S1
0,496,890,885,S1
0,496,890,886,S1
0,496,890,887,S1
0,496,890,895,S1
0,496,890,892,S1
0,497,250,245,S1
0,497,250,255,S1
0,497,250,250,S1
0,497,250,252,S1
0,497,250,254,S1
0,498,440,440,S1
0,498,440,437,S1
0,498,440,442,S1
0,498,440,443,S1
0,498,440,445,S1
0,499,830,833,S1
0,499,830,826,S1
0,499,830,834,S1
0,499,830,831,S1
0,499,830,835,S1
0,500,310,312,S1
0,500,310,307,S1
0,500,310,311,S1
0,500,310,310,S1
0,500,310,305,S1
0,501,80,84,S1
0,501,80,78,S1
0,501,80,77,S1
0,501,80,81,S1
0,501,80,76,S1
0,502,440,445,S1
0,502,440,442,S1
0,502,440,438,S1
0,502,440,441,S1
0,502,440,435,S1
0,503,880,883,S1
0,503,880,877,S1
0,503,880,882,S1
0,503,880,879,S1
0,503,880,885,S1
0,504,660,657,S1
0,504,660,660,S1
0,504,660,662,S1
0,504,660,658,S1
0,504,660,665,S1
0,505,950,954,S1
0,505,950,952,S1
0,505,950,949,S1
0,505,950,955,S1
0,505,950,953,S1
0,506,930,935,S1
0,506,930,933,S1
0,506,930,932,S1
0,506,930,928,S1
0,506,930,929,S1
0,507,690,692,S1
0,507,690,689,S1
0,507,690,687,S1
0,507,690,695,S1
0,507,690,693,S1
0,508,190,188,S1
0,508,190,190,S1
0,508,190,187,S1
0,508,190,186,S1
